,name,salary,rating,numOfrates
1764,safetyculture,64339.88888888889,3.6666666666666665,3.0
1765,safran,68737.31666666667,3.3333333333333357,6.0
1766,sage,80347.05479452055,3.939759036144576,83.64383561643835
1767,sagittarius marketing,86980.5,4.0,2.0
1768,sailpoint technologies,76325.0,3.6666666666666665,3.0
1769,saint-gobain,60059.230769230766,3.6363636363636354,11.0
1770,saipem,80751.25,3.75,4.0
1771,salary finance,62850.0,4.5,4.0
1772,salecycle,49787.5,3.875,8.0
1773,salesforce,74387.25961538461,4.689655172413809,58.0
1774,sally beauty,62848.5,2.5,2.0
1775,samsung electronics,68161.6724137931,3.571428571428575,36.0
1776,sandvine,59834.17647058824,4.0,3.0
1777,sanlam,74458.53333333334,3.375,8.0
1778,sanmina,77627.27272727272,1.0,2.0
1779,sanofi,77874.99248120301,4.375,8.0
1780,santander,29919.0,3.612903225806452,124.0
1781,sapiens,65888.0,1.8000000000000005,5.0
1783,savills,116386.0,3.1904761904761907,21.0
1784,scania,74117.47619047618,3.5,2.0
1785,schawk,54580.333333333336,2.0,3.0
1786,schibsted,95167.0,4.75,4.0
1787,schlumberger,70940.77777777778,3.961538461538461,26.0
1788,schneider electric,77779.22151898734,3.578947368421044,19.0
1789,schroders,86062.47619047618,4.216216216216215,37.0
1790,science recruitment group,56172.6,2.555555555555556,9.0
1791,science and technology facilities council,92577.5,4.4,10.0
1792,scott dunn,55617.333333333336,5.0,3.0
1793,scott logic,103132.0,4.0,5.0
1794,screwfix,85048.0,3.5396825396825395,63.0
1795,seagate technology,74797.33783783784,3.3125,16.0
1796,sealed air corporation,81494.0,3.5,4.0
1797,search consultancy,63180.71428571428,3.0,12.0
1798,seasalt,91648.0,3.7,10.0
1799,secureworks,71534.5625,4.0,3.0
1800,securitas,42741.333333333336,3.066666666666667,15.0
1801,sedgwick claims management services,48650.0,2.0,3.0
1802,segula technologies group,66357.4,2.5,2.0
1803,selligent marketing cloud,88049.25,4.666666666666667,3.0
1804,senovo it,73522.33333333333,4.5,2.0
1805,sensata technologies,71217.69387755102,2.5999999999999974,10.0
1806,sensyne health,78733.0,4.5,2.0
1807,serco group,70896.125,2.888888888888887,36.0
1808,servelec,21408.5,2.0,5.0
1809,servicenow,91339.8,3.625,8.0
1810,servicesource,61681.6,2.8095238095238098,21.0
1811,sharkninja,63001.5,3.3333333333333326,3.0
1812,shell,70017.15862068966,4.024390243902428,83.0
1813,shell energy retail,49951.0,3.0285714285714285,35.0
1814,sherwin-williams,63357.71428571428,2.0,2.0
1815,shop direct,74300.7,4.130434782608695,23.0
1816,shopkeep,56973.5,5.0,3.0
1817,siemens,71627.64182692308,3.947368421052658,58.0
1818,siemens healthineers,77389.00943396226,4.333333333333327,3.0
1819,signal (uk),25190.0,3.5,2.0
1820,signal ai,74012.66666666667,4.666666666666667,3.0
1821,sika,101789.5,3.5,2.0
1822,silversea cruises,89792.0,4.333333333333333,3.0
1823,simcorp,69473.33333333333,3.0,2.0
1824,similarweb,69437.72727272728,3.5,4.0
1825,simon-kucher & partners,65917.14285714286,3.5,2.0
1826,simply business,57739.0,4.0,6.0
1827,sintecmedia,60395.5,3.0,2.0
1828,sir robert mcalpine,71434.0,4.0,7.0
1829,siteminder,82161.63636363637,3.25,8.0
1830,sitecore,75056.73333333334,2.5,8.0
1831,sitel,52348.5,1.7857142857142858,28.0
1832,sixt,79058.5,2.5,2.0
1833,skanska,74992.5,4.25,4.0
1834,skanska uk,74013.0,4.0,11.0
1835,"skidmore, owings & merrill llp",102070.0,3.8,5.0
1836,sky,109568.5,4.285012857602056,306.0
1837,sky betting & gaming,86509.2,4.571428571428571,29.0
1838,skyscanner,69400.8125,4.382352941176471,34.0
1839,slack,60805.833333333336,4.333333333333333,3.0
1840,slalom,81184.0,4.333333333333333,3.0
1841,slice (ny),118412.0,5.0,2.0
1842,smarkets,70170.5,4.285714285714286,7.0
1843,smart pension,136149.5,5.0,2.0
1844,smartstream technologies,122568.5,4.0,3.0
1845,smashbox cosmetics,20066.0,3.5,2.0
1846,smiggle,38196.0,1.7333333333333334,15.0
1847,smith & nephew,70748.375,3.625,9.0
1848,smiths detection,41925.0,4.333333333333333,3.0
1849,smurfit kappa,55118.0,3.333333333333333,6.0
1850,snow software,44678.75,4.428571428571429,7.0
1851,société générale,75952.74418604652,3.225806451612913,32.0
1852,sodexo,79242.33333333333,3.259259259259259,27.0
1853,softlayer,70309.5,2.333333333333333,3.0
1854,softcat,90327.2,4.0,17.0
1855,software ag,78885.15,4.4,5.0
1856,softwareone,69814.27777777778,3.75,4.0
1857,sogeti,79932.33333333333,2.75,12.0
1858,solarwinds,80317.4857142857,3.3333333333333317,3.0
1859,soldo,97057.0,4.25,4.0
1860,solent university,56449.333333333336,4.333333333333333,3.0
1861,solera holdings,145525.0,3.5,2.0
1862,solvay,61458.692307692305,2.5,2.0
1863,sony,104873.25,3.761904761904762,21.0
1864,sony electronics,47878.666666666664,3.6666666666666665,3.0
1866,sony pictures entertainment,76599.33333333333,3.444444444444444,9.0
1867,sophos,121473.0,3.7857142857142856,14.0
1868,sopra steria,68922.13043478261,3.166666666666664,42.0
1869,south warwickshire nhs foundation trust,88546.0,3.5,2.0
1870,southern housing group,57878.0,3.4,5.0
1871,space ape games,120065.0,4.6,5.0
1872,sparkbeyond,91699.5,5.0,3.0
1873,specsavers,92930.0,2.804878048780488,41.0
1874,spectrum,68533.15384615384,4.0,3.0
1875,spectrum it recruitment,46673.833333333336,4.5,2.0
1876,speechmatics,70714.83333333333,4.75,4.0
1877,spektrix,101500.0,3.25,8.0
1878,spinnaker global,86129.0,1.6666666666666667,3.0
1879,spire global,80618.54545454546,2.0,2.0
1880,spirent communications,65729.0,5.0,2.0
1881,splend,66754.0,1.0,2.0
1882,splunk,71772.33333333333,4.0,11.0
1883,sporting group,82891.14285714286,3.6000000000000005,5.0
1884,sportradar,79045.44,2.0,4.0
1885,spotx,45422.0,4.0,2.0
1886,spotify,74882.19298245614,3.875,8.0
1887,spring professional,78483.184,4.0,2.0
1888,springer nature,69975.0,3.055555555555556,18.0
1889,sprinklr,83915.0,3.6923076923076925,13.0
1890,square one resources,78474.0,3.7142857142857135,7.0
1891,staffhost europe,73198.19230769231,5.0,2.0
1892,standard bank group,67923.52631578948,2.6666666666666656,3.0
1893,standard chartered bank,42728.666666666664,3.4814814814814814,27.0
1894,standard life aberdeen,121946.0,4.275,40.0
1895,stanley black & decker,50929.0,3.25,4.0
1896,stantec,68400.0,3.400000000000001,5.0
1897,starleaf,24543.333333333332,4.714285714285714,7.0
1898,starbucks,62657.25,3.475,80.0
1899,state street,63420.574468085106,3.4000000000000026,35.0
1900,state street global advisors,38869.0,3.125,8.0
1901,statista,51241.666666666664,2.0,2.0
1902,staysure,99571.0,4.6,5.0
1903,steelcase,87338.0,4.5,2.0
1904,stella mccartney,48079.333333333336,4.0,2.0
1906,stockport metropolitan borough council,45571.0,2.5,2.0
1907,stonbury,115030.0,4.5,2.0
1908,stonegate pub company,89676.5,3.1923076923076925,26.0
1909,stork,77988.38461538461,3.5,2.0
1910,stott & may,53067.333333333336,4.333333333333333,3.0
1911,streetbees,71685.375,3.0,3.0
1912,stripe,68329.0,3.5,2.0
1913,stryker,77053.81,2.75,4.0
1914,stuart,73544.66666666667,5.0,2.0
1915,study group,35943.0,2.6153846153846154,13.0
1916,subsea 7,44118.0,3.4444444444444446,9.0
1917,subway,111291.0,2.2,50.0
1918,sugarcrm,47348.333333333336,1.5,2.0
1919,summit media (uk),81106.0,3.1666666666666665,6.0
1920,sunquest information systems,102275.8,2.5,2.0
1921,superawesome,67108.0,4.5,2.0
1922,superdry,61104.0,3.34375,32.0
1923,surrey county council,57614.0,2.727272727272727,11.0
1924,swansea university,116673.0,3.75,8.0
1925,swarovski,60867.739130434784,2.722222222222222,18.0
1926,swatch group,132525.0,2.75,4.0
1927,swinton insurance,102511.33333333333,2.1363636363636362,44.0
1928,swiss re,78540.1182795699,4.0,12.0
1929,swrve,56838.25,3.5,2.0
1930,symantec,45765.0,3.4285714285714284,37.0
1931,syneos health ,66562.29850746269,4.0,5.0
1932,syngenta,71241.2641509434,2.75,8.0
1933,syniverse,100975.125,3.666666666666667,3.0
1934,synopsys,77620.93023255814,4.0,4.0
1935,t-mobile,69296.8,4.125,8.0
1936,t-systems,71371.60576923077,4.0,13.0
1937,t. rowe price,77257.76923076923,4.5,3.0
1938,tab (the app business),85928.5,3.8000000000000003,10.0
1939,tag heuer,64368.25,4.0,2.0
1940,taqa,86528.0,4.333333333333333,3.0
1941,tcc global,63564.0,4.666666666666667,3.0
1942,tcs,23587.0,3.5,2.0
1943,td,93085.5,4.4444444444444455,9.0
1944,te connectivity,74565.55913978495,3.5,6.0
1945,tibco software,74722.16666666667,4.0,11.0
1946,tjx companies,78333.75,3.4,20.0
1947,tmf group,69598.66666666667,2.714285714285715,7.0
1948,tmp worldwide,75436.72222222222,3.0,2.0
1949,tns global,77403.64705882352,2.625,16.0
1950,tnt express,76714.125,3.3333333333333326,9.0
1951,topdesk,85621.0,4.6000000000000005,5.0
1952,total,69125.7741935484,4.307692307692308,13.0
1953,tpp,86109.0,4.055555555555555,18.0
1954,trs staffing,58069.5,4.5,2.0
1955,tsb bank,65407.75,3.692307692307693,26.0
1956,tsys|total system services,77505.125,3.5555555555555567,9.0
1957,ttec,69619.3870967742,2.25,5.0
1958,ttp,122944.5,4.285714285714286,7.0
1959,tui group,65629.60869565218,3.5625,48.0
1960,tableau software,76761.48,3.7272727272727293,11.0
1961,taboola,70407.6,4.57142857142857,7.0
1962,tails.com,107998.0,4.5,4.0
1963,takeda pharmaceuticals,75412.41843971632,4.25,4.0
1964,talent,74129.66666666667,3.0,2.0
1965,talent international,78103.03174603175,4.333333333333336,3.0
1966,talent point,76478.6,3.333333333333333,3.0
1967,talktalk group,96370.0,3.9387755102040822,49.0
1968,target,73998.78846153847,4.0,2.0
1969,tata communications,81210.18181818182,4.25,4.0
1970,tata consultancy services,74595.78947368421,3.317073170731709,41.0
1971,tata consultancy services (north america),88027.3,4.666666666666668,3.0
1972,tata steel,84885.6,3.4285714285714284,7.0
1973,tate & lyle,43060.666666666664,3.8333333333333335,6.0
1974,tate recruitment,23330.0,3.6666666666666665,3.0
1975,taylor & francis group,40947.0,4.0,11.0
1976,teach first,120158.0,3.7894736842105265,19.0
1977,teads,79931.66666666667,4.5,2.0
1978,tealium,24224.75,3.5,2.0
1979,tech data,77808.18032786885,3.85714285714286,7.0
1980,tech mahindra,53651.0,2.266666666666666,15.0
1981,tech soft 3d,64505.5,3.0,2.0
1982,techtarget,64230.5,2.5,4.0
1983,technicolor,62844.333333333336,3.5,2.0
1984,technip,79253.0,3.5,6.0
1985,technipfmc,71181.04918032787,4.0,8.0
1986,technologyone,87111.25,3.0,2.0
1987,teesside university,67597.0,3.333333333333333,6.0
1988,telefónica,70929.0,3.755555555555555,45.0
1989,telensa,62821.0,4.0,2.0
1991,telstra,71552.5,3.8,5.0
1992,temenos,70080.41379310345,3.5,4.0
1993,teneo,75762.0,3.25,4.0
1994,teradata,62097.48936170213,3.4615384615384612,13.0
1995,terex,31415.0,3.6666666666666665,3.0
1996,tesco,55444.4,3.4697986577181212,596.0
1997,tesco bank,31572.0,3.103448275862069,29.0
1998,tesla,71719.90384615384,3.0,8.0
1999,tessian,54808.666666666664,3.6666666666666665,6.0
2000,teva pharmaceuticals,71727.45238095238,3.4285714285714284,7.0
2001,texas instruments,87594.38461538461,4.5,2.0
2002,thales,67637.92792792793,3.924528301886783,53.0
2003,the babraham institute,84993.0,4.333333333333333,3.0
2004,the blackstone group,70694.5,4.333333333333333,3.0
2005,the british library,21370.0,4.0,4.0
2006,the christie nhs foundation trust,34803.0,2.333333333333333,3.0
2007,the coca-cola company,76615.90410958904,3.818181818181815,11.0
2008,the department for education (uk),54212.0,3.3846153846153846,13.0
2009,the hut group,86284.125,2.640625,64.0
2010,the ivy collection,26854.5,2.8571428571428568,7.0
2011,the lego group,71304.13043478261,3.599999999999997,20.0
2012,the national lottery community fund,30605.0,3.888888888888889,9.0
2013,the north face,69506.0,4.333333333333333,6.0
2014,the oho group,78125.30769230769,3.0,2.0
2015,the royal marsden nhs foundation trust,62720.0,3.6666666666666665,3.0
2016,the stars group,74544.90625,4.76470588235294,18.0
2017,the telegraph,90931.0,4.05,20.0
2018,the trade desk,63316.555555555555,4.5,4.0
2019,the training room,98513.5,4.0,3.0
2020,the travel corporation,80093.75,3.3333333333333335,9.0
2021,the utility warehouse,80269.66666666667,3.285714285714286,14.0
2022,the white company,80930.66666666667,3.5,17.0
2023,the workshop,92288.71428571429,3.6000000000000005,5.0
2024,thermo fisher scientific,76341.71428571429,3.8214285714285707,28.0
2025,thinkmarkets,74134.0,3.0,2.0
2026,third bridge,24062.0,3.5263157894736836,19.0
2027,third republic,65912.0,4.75,4.0
2028,thomas international,58583.5,3.4545454545454546,11.0
2029,thomson reuters,76167.94827586207,3.9236641221374082,133.0
2030,thomsons online benefits,94027.5,4.055555555555555,18.0
2031,thought machine,87276.57142857143,3.166666666666667,6.0
2032,thoughtworks,69903.5172413793,3.733333333333334,15.0
2033,tide,71893.7,4.333333333333333,3.0
2034,tiffany & co.,49364.142857142855,3.666666666666667,9.0
2035,tigerspike,73833.56521739131,4.5,4.0
2036,timberland,71420.16666666667,3.666666666666666,3.0
2037,time inc.,47482.333333333336,3.0625,16.0
2038,toluna,60711.63157894737,3.5,2.0
2039,tomtom,76683.22222222222,3.400000000000002,5.0
2040,toolstation,87217.6,2.3684210526315788,19.0
2041,touch surgery,38141.0,4.181818181818182,11.0
2042,toyota motor europe,122596.0,4.0,2.0
2043,trafigura,107369.2,3.5,2.0
2044,trainline,88181.33333333333,3.4444444444444446,18.0
2045,transperfect,74365.60344827586,1.7142857142857126,8.0
2046,transunion,74255.77777777778,3.0,2.0
2048,transaction network services,58324.75,3.5,2.0
2049,transcom worldwide,111493.33333333333,1.0,2.0
2050,transfergo,87464.0,3.5,4.0
2051,transferwise,68281.0,4.105263157894739,19.0
2052,trapeze software,76037.6,4.5,2.0
2053,travelers,90338.5,3.6666666666666665,3.0
2054,travelex,70977.57142857143,2.736842105263158,19.0
2055,travelport,69970.0,3.6521739130434776,23.0
2057,trayport,80301.0,4.176470588235294,17.0
2058,treasury wine estates,130281.0,4.333333333333333,3.0
2059,treatwell,56186.0,3.111111111111111,10.0
2060,trelleborg,126430.5,2.6666666666666665,3.0
2061,trend micro,79622.7,4.0,2.0
2062,trespass,48798.0,1.32,25.0
2063,tribal group,70842.8,3.235294117647059,17.0
2064,tribal worldwide,95218.0,2.0,2.0
2065,trimble,83013.53846153847,3.666666666666666,3.0
2066,trimble maps,81536.16666666667,3.0,3.0
2067,triodos bank,60146.333333333336,3.5,2.0
2068,tripadvisor,70019.4,4.447368421052631,38.0
2069,trouva,95323.66666666667,2.3333333333333326,3.0
2070,truphone,72378.77777777778,2.7692307692307696,13.0
2071,trust in soda,56719.833333333336,4.666666666666667,3.0
2072,trustpilot,68252.07692307692,3.0,4.0
2073,trustwave,81034.375,2.75,4.0
2074,tryzens,90308.5,2.75,4.0
2075,turbonomic,68469.5,3.6666666666666665,3.0
2076,turner broadcasting,102538.5,3.875,8.0
2077,turner and townsend,80403.33846153846,3.0,28.0
2078,turnitin,112714.8,3.875,8.0
2079,twenty recruitment,142293.0,4.333333333333333,3.0
2080,twinkl educational publishing,28801.0,2.8571428571428568,7.0
2081,twitter,80726.59375,4.375,8.0
2082,ubs,73826.57142857143,3.9358974358974526,79.0
2083,ucb,61606.86666666667,3.428571428571429,7.0
2084,uk power networks,30898.5,4.5,8.0
2085,uk shared business services,50622.0,3.3333333333333335,3.0
2086,ukcloud,78126.0,3.75,4.0
2087,ul,62361.93939393939,3.5,4.0
2088,ups,60469.09090909091,2.5833333333333326,12.0
2089,us army,21153.5,5.0,2.0
2090,us department of defense,98970.0,3.5,2.0
2091,us navy,57670.09090909091,5.0,2.0
2092,ust global,79835.77777777778,3.0,3.0
2093,uber,74879.22929936305,2.95238095238096,21.0
2094,ubisoft,78500.05357142857,3.0,6.0
2095,ultra electronics,110086.0,3.333333333333333,9.0
2096,understanding recruitment,56989.933333333334,3.6666666666666656,3.0
2097,unicredit group,92533.0,4.285714285714286,7.0
2098,unify,63779.8,3.5,4.0
2099,unilever,69750.075,3.7078651685393256,90.0
2100,unisys,77378.04,3.166666666666667,6.0
2101,unit4,68156.25925925926,4.23076923076923,13.0
2102,united airlines,98896.0,3.75,4.0
2103,unitedhealth group,77317.64102564103,3.0,4.0
2104,unity technologies,61940.8,4.599999999999998,5.0
2106,universal music group,38000.6,4.0,7.0
2107,universal music uk,32017.0,4.25,4.0
2108,university college london hospitals,48239.0,3.0,14.0
2109,university hospitals birmingham nhs trust foundation,112844.0,3.0,2.0
2110,university of birmingham,30632.0,3.458333333333333,24.0
2111,university of cambridge,82910.5,3.623376623376624,77.0
2112,university of durham,34170.0,3.9090909090909087,11.0
2113,university of edinburgh,51351.3,3.659574468085105,47.0
2114,university of glasgow,86399.0,3.5384615384615383,13.0
2115,university of leeds,64103.0,3.6666666666666665,24.0
2116,university of manchester,52163.0,3.6595744680851054,47.0
2117,university of reading,112191.5,3.375,8.0
2118,university of sheffield,58765.0,3.7307692307692313,26.0
2119,university of southampton,62501.0,3.625,32.0
2120,university of warwick,98836.0,3.5384615384615383,26.0
2121,urban,91101.0,3.75,4.0
2122,vf,73803.33333333333,4.181818181818181,11.0
2123,vhr,35344.5,3.5,2.0
2124,viavi solutions,72081.27586206897,4.333333333333331,3.0
2125,vinci construction,89350.5,4.25,4.0
2126,vmware,74606.4590747331,4.2857142857142945,21.0
2127,vso,34984.5,3.4285714285714284,7.0
2128,vwr,83528.38461538461,4.0,2.0
2129,vaimo,50132.625,4.25,4.0
2130,valtech,75043.73333333334,4.3999999999999995,5.0
2131,valuelabs,85758.16666666667,3.0,2.0
2132,vanderlande industries,82728.19047619047,3.6666666666666665,6.0
2133,vanguard,109923.0,4.5,2.0
2134,vanquis bank,70096.5,3.533333333333333,15.0
2135,vapiano international,112916.0,2.5,2.0
2136,varonis systems,69033.20930232559,2.0,2.0
2137,veeam software,73606.42857142857,4.0,3.0
2138,veeva systems,71091.42857142857,4.599999999999996,5.0
2139,vela trading systems,97722.0,3.333333333333333,3.0
2140,vend,94769.66666666667,3.3333333333333335,3.0
2141,venn group,64051.0,4.208333333333333,24.0
2142,venquis,56361.0,3.3333333333333335,6.0
2143,venturi uk,80986.66666666667,5.0,6.0
2144,veolia,66758.66666666667,3.5555555555555567,27.0
2145,veon,84826.4,4.0,6.0
2146,verastar,79035.5,3.647058823529412,17.0
2147,verifone,72768.84848484848,2.0,7.0
2148,verint systems,84611.81818181818,1.666666666666666,3.0
2149,verisk maplecroft,101678.0,3.0,4.0
2150,verisure,76556.0,2.818181818181819,11.0
2151,veritas,79363.53333333334,3.692307692307693,14.0
2152,verizon,66679.45901639345,4.307692307692315,13.0
2153,verizon media,72166.56410256411,5.0,2.0
2154,version 1,96954.0,4.333333333333333,3.0
2155,vertex pharmaceuticals,89500.0,4.5,4.0
2156,viapath,99855.5,1.0,3.0
2157,victoria's secret,90616.0,2.6333333333333333,30.0
2158,vinci energies,75305.25,2.5,2.0
2159,virgin active,29030.5,3.333333333333333,42.0
2160,virgin holidays limited,99388.0,4.0,23.0
2161,virgin media,87866.71428571429,4.073394495412843,109.0
2162,virtana,46437.5,3.0,2.0
2163,virtusa,88907.07142857143,1.6000000000000008,5.0
2164,virtustream,106896.5,4.5,2.0
2165,visa inc.,74502.21621621621,4.140625,64.0
2166,vision critical,49102.0,4.666666666666667,3.0
2167,vistra,67952.75,2.8,5.0
2168,vitality uk,95134.0,3.3846153846153846,13.0
2169,vitalograph,75210.0,1.6666666666666667,3.0
2170,vivid resourcing,84844.55555555556,3.5,2.0
2171,vodafone,75067.11704834606,3.7736177991301245,258.0
2172,vohkus,98333.0,2.333333333333333,6.0
2173,volkswagen,81738.4,4.0,2.0
2174,volkswagen financial services,41618.5,4.333333333333333,3.0
2175,volvo cars,69063.36666666667,4.0,2.0
2176,volvo group,69548.15789473684,4.0,2.0
2177,vrbo,37368.2,4.0,6.0
2178,vungle,50928.0,4.5,2.0
2179,w.l. gore,40693.5,4.0,2.0
2180,wex,51114.0,3.0,2.0
2181,wgsn,61273.5,3.375,8.0
2182,wlt group,63300.0,2.342857142857143,35.0
2183,wpp,88884.66666666667,4.0,11.0
2184,wsp,81084.72222222222,3.350000000000001,20.0
2185,ww,51572.0,3.75,4.0
2186,wa consultants,92112.0,4.333333333333333,3.0
2187,wade macdonald,54640.875,4.333333333333333,3.0
2188,wall street journal,60222.083333333336,3.5,2.0
2189,walmart,63736.37037037037,4.400000000000002,5.0
2190,walt disney company,72177.63793103448,4.289473684210522,38.0
2191,wanstor,78746.5,1.8333333333333333,6.0
2192,warner bros.,81706.0,3.625,16.0
2193,watchfinder,108860.0,3.6,5.0
2194,waters,62758.857142857145,4.5,6.0
2195,watts water technologies,72764.2,2.5,2.0
2196,wavemaker,79245.75,4.285714285714286,7.0
2197,wayfair,67773.75,4.1000000000000005,10.0
2198,wegift,93316.0,5.0,2.0
2199,wework,66448.78947368421,3.8181818181818175,11.0
2200,weatherford,77182.12244897959,3.5,4.0
2201,weber shandwick,46215.333333333336,3.0833333333333335,12.0
2202,webhelp,125819.0,1.9629629629629632,27.0
2203,wellington it,68009.0,4.666666666666667,3.0
2204,wellington management,124081.0,3.0,2.0
2205,wells fargo,69485.3469387755,3.666666666666665,10.0
2206,welocalize,48681.75,3.5,2.0
2207,welsh water,119870.0,1.8333333333333333,6.0
2208,western asset management,39800.0,3.5,2.0
2209,western digital,70866.50505050505,3.6666666666666696,3.0
2210,western union,68849.5,3.6666666666666683,15.0
2211,westminster city council,86521.0,2.5,4.0
2212,whirlpool corporation,87107.88,3.5999999999999988,5.0
2213,whitbread,95861.0,3.3695652173913038,46.0
2214,white & case,91002.0,4.0,2.0
2215,white clarke group,69590.5,3.625,8.0
2216,white label recruitment,82711.6,5.0,2.0
2217,whitehall resources,104832.57142857143,5.0,2.0
2218,wiggle,103068.5,1.5,10.0
2219,wiley,71155.28571428571,3.5714285714285725,21.0
2220,william hill,68243.12,2.8831168831168834,77.0
2221,willis towers watson,60873.510204081635,3.3617021276595747,47.0
2222,wipro,69204.2,2.738095238095238,42.0
2223,wise employment,141331.0,3.0,2.0
2224,wolters kluwer,77351.51960784313,3.5,14.0
2225,wood,74019.64077669903,3.5833333333333304,12.0
2226,wood mackenzie,47537.0,4.235294117647058,17.0
2227,woolworths group,82058.2564102564,1.0,2.0
2228,workday,71939.82352941176,3.3333333333333344,3.0
2229,world food programme,63837.0,3.0,2.0
2230,world fuel services,73098.83333333333,3.714285714285714,7.0
2231,world vision international,74768.57142857143,4.2,5.0
2232,worldfirst,72566.66666666667,3.6428571428571437,28.0
2233,worldremit,92977.42857142857,3.125,16.0
2234,worldpay,67962.375,3.9814814814814814,54.0
2235,worldwide clinical trials,85074.4,4.0,3.0
2236,worldwide recruitment solutions,93375.0,2.5,2.0
2237,worley,71920.97222222222,3.1666666666666683,6.0
2238,würth,68781.8,3.0,5.0
2239,x4 group,82559.5172413793,4.888888888888887,9.0
2240,xactly corp.,84442.75,4.0,3.0
2241,xaxis,93943.4,3.333333333333333,3.0
2242,xcede,69679.69565217392,3.7999999999999985,5.0
2243,xero,69574.38461538461,4.3999999999999995,5.0
2244,xerox,91406.8,3.1142857142857143,35.0
2245,xylem,87528.53846153847,4.666666666666666,3.0
2246,yld,48894.0,4.0,2.0
2247,yoox net-a-porter group,85634.85714285714,3.3255813953488373,43.0
2248,yelp,66811.0,4.0,3.0
2249,yieldify,85078.5,3.75,4.0
2250,yobota,92734.0,5.0,2.0
2251,yolk recruitment,136922.0,4.0,3.0
2252,yoti,97349.5,4.5,2.0
2253,yougov,104862.0,2.1818181818181817,11.0
2254,youtube,79681.33333333333,3.3333333333333335,3.0
2255,youview,62518.4,3.8333333333333335,6.0
2256,your world recruitment,96593.0,4.571428571428571,7.0
2257,zf trw,84053.28571428571,3.25,4.0
2258,zs associates,55147.5,4.333333333333334,3.0
2259,zte,40225.0,2.0,2.0
2260,zara,37672.0,2.9295774647887325,72.0
2261,zava,113333.0,4.333333333333333,3.0
2262,zebra technologies,67731.76923076923,3.2,5.0
2263,zego,80975.5,5.0,2.0
2264,zen internet,75604.0,4.285714285714286,7.0
2265,zendesk,77392.3125,4.4545454545454595,11.0
2266,zenith technologies,66746.38888888889,3.5,2.0
2267,zerto,61832.666666666664,3.25,4.0
2268,zeta global,88851.4,2.5555555555555562,9.0
2269,zinc network,85557.5,4.0,4.0
2270,zodiac aerospace,114571.33333333333,3.3333333333333335,3.0
2271,zoopla,57617.333333333336,4.130434782608695,23.0
2272,zopa,84078.5,3.4666666666666672,15.0
2273,zscaler,80968.5,4.111111111111111,9.0
2274,zurich insurance group,75990.50943396226,4.0,20.0
2275,zühlke,75101.03125,4.199999999999995,5.0
2277,accesso,96547.0,3.0,2.0
2278,adidas,74207.09223300971,3.6363636363636282,11.0
2279,adm group,106833.0,3.0,4.0
2280,apetito,97482.0,4.0,5.0
2281,aspire cambridge,79548.0,5.0,2.0
2282,carwow,66822.66666666667,3.285714285714286,7.0
2283,citizenm hotel,64514.5,5.0,2.0
2284,cxloyalty,61003.0,3.6666666666666665,9.0
2285,d-fine,72565.5,3.25,4.0
2286,devere group,59456.0,1.5,2.0
2287,deltatre,73812.58823529411,4.0,2.0
2288,dmg events,133011.5,3.0,4.0
2289,dotdigital,94152.0,3.555555555555556,9.0
2290,dunnhumby,71048.07894736843,4.282608695652176,46.0
2291,ebay,72037.20408163265,4.240000000000002,25.0
2292,ebay classifieds,81045.0,4.0,2.0
2293,ecircle,79758.0,2.5,2.0
2294,edreams odigeo,60810.392857142855,3.5,2.0
2295,efront,84394.41176470589,4.0,2.0
2296,easyjet,76405.0,3.75,48.0
2297,emagine,77202.25,2.6666666666666665,3.0
2298,emarsys,65245.153846153844,4.2727272727272725,11.0
2299,envision pharma,99622.0,3.2222222222222223,9.0
2300,everis,88947.76923076923,2.0,2.0
2301,g2 recruitment,107857.0,4.428571428571429,7.0
2302,gyro,84570.90243902439,2.5,2.0
2303,huumun,111365.33333333333,1.5,4.0
2304,i-nexus,71161.0,3.5,2.0
2305,icrossing,94070.0,3.5,6.0
2306,ikas international,67622.54545454546,3.666666666666666,3.0
2307,ipipeline,77058.5,4.5,2.0
2308,ipresence,130826.0,4.0,2.0
2309,ivendi,67870.0,5.0,2.0
2310,izettle,73926.06666666667,3.6666666666666656,3.0
2311,innogy,65247.166666666664,2.6666666666666665,3.0
2312,itelligence,79134.8,4.0,2.0
2313,iwoca,60564.0,3.75,8.0
2314,lastminute.com group,92581.38095238095,3.1538461538461537,13.0
2315,lululemon,69355.875,5.0,4.0
2316,mthree,53836.88888888889,3.6000000000000005,5.0
2317,networx recruitment,75806.0,4.666666666666667,3.0
2318,next,65361.5,3.2037037037037037,216.0
2319,ninesharp,65351.666666666664,4.0,2.0
2320,notonthehighstreet,63669.6,3.9166666666666665,12.0
2321,pladis global,65862.33333333333,3.8333333333333335,6.0
2322,printed.com,124212.0,4.0,2.0
2323,proav,20344.0,3.7142857142857135,7.0
2324,rdfdigital.com,124972.5,2.333333333333333,3.0
2325,sgsco,49454.8,3.5,2.0
2326,telent,58636.0,3.333333333333333,9.0
2327,thyssenkrupp,78045.33333333333,3.0,2.0
2328,uswitch,74617.0,3.7142857142857135,7.0
2329,xmatters,115793.0,4.0,2.0
2330,ørsted,72565.09090909091,3.7999999999999985,5.0
